IndexCol,HKE01AUG07,HKE04JUL07,HKE06JUL07,HKE08AUG07,HKE09JUL07,HKE10AUG07,HKE12JUL07,HKE17JUL07,HKE20JUL07,HKE20JUN07,HKE22AUG07,HKE23JUL07,HKE24AUG07,HKE26JUL07,HKE26JUN07,HKE27AUG07
86056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012835737137888249,0.0,0.0,0.0,0.0
86058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012835737137888249,0.0,0.0,0.0,0.0
86062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86065,0.0,0.0,0.0,0.0,0.0,0.00022408913317652213,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021872265966754156,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86081,0.0,0.0,0.0,0.0,0.00013078733978550875,6.893699158968702e-05,5.710370031978072e-05,0.00089854660159276,0.0004061235997335661,0.0,0.0,0.00012835737137888249,0.0,0.0,0.0,0.0
86082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86085,0.0,0.0,0.0,0.0,5.485463521667581e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,5.599664269189478e-05,0.0,0.00032778287662252526
86086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86088,0.00021407560903882955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012835737137888249,0.0,0.0,0.0,0.0
86089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,2.0160477400104834e-05,0.0
86111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013776660697757096,3.878374185541421e-05,0.0,0.0,0.0,0.0
86117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012835737137888249,0.0,0.0,0.0,0.0
86120,0.0,0.0,0.0,0.0,0.0,2.2978997196562344e-05,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.000620356838387529,2.0919626793857997e-05,0.0,0.0
86121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86124,0.0,0.00011649580615097856,0.0002007628990162618,0.0,0.0,0.0,0.0,0.00014858841010401187,0.0,0.00021872265966754156,0.0,3.878374185541421e-05,0.0,0.0,9.826078412105728e-05,0.0
86125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86139,0.0,0.0,0.0,0.0,0.0,0.0,5.710370031978072e-05,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.00019409937888198756,0.0,0.0,0.0
86140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86141,0.0,0.0,0.0,0.0,0.0,0.0,5.710370031978072e-05,0.0,0.0,0.0,0.0,0.00012835737137888249,0.0,1.0459813396928999e-05,0.0,0.0
86142,6.135722174499939e-05,0.0,0.0,0.0,0.0,2.2978997196562344e-05,0.0,0.00029717682020802375,0.000249500998003992,0.0,0.0,3.878374185541421e-05,0.0,2.0919626793857997e-05,0.0,0.0
86143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,2.0160477400104834e-05,0.0
86157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86173,0.0,0.00011649580615097856,0.0,0.0,5.485463521667581e-05,0.0,0.0,0.0,0.0,0.00026155288067148194,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86175,6.135722174499939e-05,4.620218074293107e-05,0.000141452584714308,0.00013315579227696404,0.00010970927043335162,0.0,5.710370031978072e-05,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,2.4617202501107776e-05,0.0,0.0
86176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86182,0.0,4.620218074293107e-05,0.0001003814495081309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.00021668204564221938,0.0
86183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012835737137888249,0.0,0.0,0.0,0.0
86187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86192,0.0,0.0,0.0,0.0,0.0,0.0,5.710370031978072e-05,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86201,0.0,0.0,0.0,0.0,0.00021941854086670324,0.0,5.710370031978072e-05,6.46830530401035e-05,0.0002813731007315701,0.0,0.0,0.00012835737137888249,0.0,4.553682929496577e-05,0.0,0.0
86202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86203,0.0,0.0,0.0001003814495081309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,3.1379440190787e-05,0.0,0.0
86204,0.0,4.620218074293107e-05,4.10711352061771e-05,0.0,0.0,0.0,5.710370031978072e-05,0.0,0.0,0.0002141511050197019,0.0,3.878374185541421e-05,0.0,0.0001821473171798631,0.00010080238700052417,0.0
86205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86211,0.0,0.00025510234837977175,0.0001825237199204851,0.0,0.00016456390565002741,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.00013291291217764755,2.0160477400104834e-05,0.0
86212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86222,0.00012271444348999877,0.0,0.0,0.0,0.0,0.0,0.0,0.00027795451618421886,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.00013967514986732677,0.0,0.0
86223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86228,6.135722174499939e-05,0.0,0.0,0.00013315579227696404,0.0,0.0,0.0,0.0,0.0,0.00010936132983377078,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86230,0.00021407560903882955,0.00016269798689390964,0.0001232134056185313,0.00013315579227696404,0.0,9.191598878624937e-05,0.0,0.00014858841010401187,0.0,0.0,0.0,3.878374185541421e-05,0.00019409937888198756,0.00017475216576536354,0.0,0.0
86231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.00010523104769411031,0.0,0.0
86234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
86235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878374185541421e-05,0.0,0.0,0.0,0.0
